Procedure_Code,Region,Avg_Charge
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AL - Birmingham,28957.093975360578
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AL - Dothan,24017.5
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AL - Huntsville,20303.7373046875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AL - Mobile,20403.87451171875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AL - Montgomery,20925.115234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AL - Tuscaloosa,19780.818359375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AR - Fort Smith,10578.8798828125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AR - Jonesboro,8630.4287109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AR - Little Rock,18366.700317382812
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AZ - Mesa,29412.401692708332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AZ - Phoenix,27790.245849609375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AZ - Sun City,27499.0908203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,AZ - Tucson,23863.993489583332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Alameda County,44698.619791666664
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Bakersfield,29229.048828125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Chico,24991.75390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Contra Costa County,61347.158203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Fresno,30575.039713541668
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Los Angeles,42385.12150065104
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Modesto,50191.31640625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Orange County,44411.35498046875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Palm Springs/Rancho M,54346.220703125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Sacramento,55326.3359375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Salinas,32285.75
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - San Bernardino,41149.736328125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - San Diego,39959.99609375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - San Francisco,50150.50390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - San Jose,68682.75520833333
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - San Mateo County,148128.4375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Santa Barbara,25975.166015625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Santa Rosa,39461.75
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Stockton,41443.16796875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CA - Ventura,52172.1796875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CO - Boulder,30755.7265625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CO - Colorado Springs,22241.75390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CO - Denver,29315.329520089286
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CO - Fort Collins,16255.29052734375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CO - Grand Junction,17074.5
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CO - Greeley,25911.7890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CO - Pueblo,24896.083984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CT - Bridgeport,28321.0640625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CT - Hartford,21110.30078125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,CT - New Haven,23464.582449776786
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,DC - Washington,14675.747671274039
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,DE - Wilmington,18128.58984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Bradenton,24884.07421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Clearwater,20614.1484375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Fort Lauderdale,30248.666341145832
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Fort Myers,23332.308349609375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Gainesville,21456.046142578125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Hudson,34319.085546875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Jacksonville,23370.534765625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Lakeland,19148.97900390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Miami,35632.483723958336
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Ocala,20849.38623046875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Orlando,23849.389594184027
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Ormond Beach,19845.30859375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Panama City,16213.9501953125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Pensacola,32927.46142578125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Sarasota,13647.58544921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - St. Petersburg,31027.671875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Tallahassee,16348.5353515625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,FL - Tampa,30381.055989583332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,GA - Albany,13516.05859375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,GA - Atlanta,19571.145220588234
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,GA - Augusta,21440.863606770832
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,GA - Columbus,12053.9443359375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,GA - Macon,21740.165364583332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,GA - Rome,22731.076171875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,GA - Savannah,18657.3837890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,HI - Honolulu,27601.0
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IA - Cedar Rapids,14709.0
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IA - Davenport,13481.2802734375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IA - Des Moines,18303.90234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IA - Iowa City,21039.626953125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IA - Mason City,11989.8330078125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,ID - Boise,15237.5830078125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Blue Island,21072.942522321428
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Chicago,23978.358658854166
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Elgin,23806.960546875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Evanston,20693.840234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Hinsdale,19469.481770833332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Joliet,20042.04638671875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Melrose Park,23560.349175347223
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Peoria,26133.9658203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Rockford,20457.9482421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Springfield,18781.704345703125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IL - Urbana,29232.1416015625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Evansville,19492.9462890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Fort Wayne,26644.1943359375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Gary,19516.8162109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Indianapolis,15522.29891690341
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Lafayette,18389.25
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Muncie,17747.615234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Munster,16639.745442708332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - South Bend,16349.352734375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,IN - Terre Haute,13450.0
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,KS - Topeka,15678.287109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,KS - Wichita,20288.381103515625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,KY - Covington,14286.150390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,KY - Lexington,18024.89921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,KY - Louisville,15886.80615234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,KY - Owensboro,11995.0908203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,KY - Paducah,14308.76708984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,LA - Alexandria,27276.1669921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,LA - Baton Rouge,23399.947265625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,LA - Lafayette,16703.73974609375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,LA - New Orleans,19333.619140625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,LA - Shreveport,17736.7490234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MA - Boston,13850.003829956055
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MA - Springfield,14591.5029296875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MA - Worcester,16982.58837890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MD - Baltimore,10695.913500976563
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MD - Salisbury,7198.72900390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MD - Takoma Park,10956.791015625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,ME - Bangor,14637.598958333334
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,ME - Portland,18883.69384765625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Ann Arbor,14668.562662760416
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Dearborn,15895.45703125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Detroit,15845.36611328125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Flint,14045.49560546875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Grand Rapids,13341.300455729166
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Kalamazoo,16380.247395833334
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Lansing,20764.783203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Muskegon,11496.400390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Petoskey,9766.142578125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Pontiac,13317.34765625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Royal Oak,16886.3181640625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Saginaw,15526.955403645834
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - St. Joseph,9673.7822265625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MI - Traverse City,16567.5625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MN - Duluth,15010.55908203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MN - Minneapolis,21657.73583984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MN - Rochester,17363.775390625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MN - St. Cloud,24035.333984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MN - St. Paul,22273.69482421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MO - Cape Girardeau,25342.412109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MO - Columbia,17898.7583984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MO - Joplin,16028.384765625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MO - Kansas City,26167.071644176136
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MO - Springfield,13244.352213541666
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MO - St. Louis,18243.06081814236
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MS - Hattiesburg,15454.8232421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MS - Jackson,21958.720563616072
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MS - Meridian,14662.9287109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MS - Tupelo,14390.47021484375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MT - Billings,23746.65625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MT - Great Falls,17316.333984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,MT - Missoula,9978.5380859375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Asheville,19869.845703125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Charlotte,17361.002219460228
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Durham,18034.43798828125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Greensboro,13353.0625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Greenville,15835.681640625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Raleigh,19329.763563368055
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Wilmington,18539.125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NC - Winston-Salem,15124.287890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,ND - Fargo/Moorhead MN,15473.6845703125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NE - Lincoln,14065.3701171875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NE - Omaha,18863.244921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NH - Lebanon,25678.26953125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NH - Manchester,16433.051432291668
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NJ - Camden,42530.393446180555
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NJ - Hackensack,44310.69921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NJ - Morristown,34493.8017578125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NJ - New Brunswick,52971.26171875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NJ - Newark,54547.451704545456
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NJ - Paterson,55085.1328125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NJ - Ridgewood,31899.2421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NM - Albuquerque,21862.829296875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NV - Las Vegas,46522.13427734375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NV - Reno,40184.296875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Albany,19591.484440104166
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Binghamton,13289.4169921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Bronx,22702.4333984375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Buffalo,14979.629638671875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - East Long Island,28197.411969866072
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Elmira,12312.7822265625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Manhattan,27569.41202445652
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Rochester,17342.23291015625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Syracuse,19785.155412946428
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - White Plains,26251.634055397728
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Akron,15694.983723958334
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Canton,8919.66357421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Cincinnati,16238.552571614584
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Cleveland,16365.384239783654
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Columbus,15869.00693359375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Dayton,23424.058268229168
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Elyria,15621.93017578125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Kettering,24490.640625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Toledo,16539.2216796875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OH - Youngstown,14360.455810546875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OK - Lawton,15313.90234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OK - Oklahoma City,31567.780078125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OK - Tulsa,15713.4365234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OR - Eugene,19346.955078125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,OR - Portland,23739.86669921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Allentown,32879.987955729164
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Altoona,19238.9140625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Danville,26359.38037109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Erie,12435.353393554688
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Harrisburg,20772.6134765625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Johnstown,11206.8046875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Lancaster,30939.7197265625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Philadelphia,44301.11636117788
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Pittsburgh,15566.285247802734
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Reading,18546.4951171875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Sayre,14646.93408203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Scranton,25033.537760416668
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - Wilkes-Barre,17225.02734375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,PA - York,10833.64599609375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,RI - Providence,24220.977864583332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,SC - Charleston,19939.714425223214
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,SC - Columbia,24451.235514322918
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,SC - Florence,24653.90234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,SC - Greenville,21626.51953125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,SC - Spartanburg,27485.189453125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,SD - Rapid City,16539.732421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,SD - Sioux Falls,20194.4033203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TN - Chattanooga,22578.085286458332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TN - Jackson,12343.7998046875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TN - Johnson City,14033.37890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TN - Kingsport,15344.9228515625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TN - Knoxville,19883.32763671875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TN - Memphis,25952.6537109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TN - Nashville,19737.542317708332
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Abilene,18027.5751953125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Amarillo,29449.169921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Austin,32296.07109375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Beaumont,23221.09375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Bryan,19786.4375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Corpus Christi,43465.421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Dallas,27116.117876838234
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - El Paso,39607.44140625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Fort Worth,28405.101888020832
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Harlingen,17770.603515625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Houston,27935.639508928572
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Longview,54036.84765625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Lubbock,37200.693359375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - McAllen,35515.10546875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Odessa,20179.9609375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - San Antonio,30145.6171875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Temple,25576.5
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Tyler,39271.94921875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,TX - Waco,13787.33349609375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,UT - Salt Lake City,20247.732421875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Arlington,18238.835546875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Charlottesville,14641.422119140625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Lynchburg,12017.9111328125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Newport News,23746.63671875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Norfolk,16063.7314453125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Richmond,26445.993408203125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Roanoke,19657.3837890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VA - Winchester,8904.6591796875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,VT - Burlington,21274.8212890625
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,WA - Everett,23078.455078125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,WA - Seattle,20787.111328125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,WA - Spokane,23080.615234375
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,WA - Tacoma,37973.14453125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,WI - Green Bay,12332.71435546875
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,WI - La Crosse,18554.7861328125
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,WI - Madison,18840.4775390625
